Timestep  Iteration  resNorm(0)  resNorm(1)  
431  1  0.2669306355731291  0.0002356327338915  
432  1  0.4288491556682653  0.0003545909260975  
433  1  0.6871912659673797  0.0006234483810585  
434  1  1.0033711820992477  0.0010541556138891  
434  2  0.0015916284906217  0.0007909147518476  
435  1  0.2786524658631853  0.0002438957288439  
436  1  0.4473376095858838  0.0003732937956019  
437  1  0.7124117957454961  0.0006509343152566  
438  1  1.0309347029367075  0.0011042053096871  
438  2  0.0015365768662791  0.0008277345196883  
439  1  0.2916691165988514  0.0002561249705009  
440  1  0.4669427043283123  0.0003903062284322  
441  1  0.7395652216723063  0.0006821385948672  
442  1  1.0584294100910423  0.0011561058993943  
442  2  0.0054831984978184  0.0008667572697742  
443  1  0.3052073127991599  0.0002681275808507  
444  1  0.4872885851908464  0.0004091746918617  
445  1  0.7668804281148559  0.0007148951598415  
446  1  1.0860755383067506  0.0012118191835583  
446  2  0.0148686512181040  0.0009090300866063  
447  1  0.3195738059831204  0.0002815845504804  
448  1  0.5084445699041515  0.0004290112205750  
449  1  0.7948360036005813  0.0007488422090946  
450  1  1.1126374913804098  0.0012693365618390  
450  2  0.0818007738962656  0.0009546419384577  
451  1  0.3698302027920503  0.0003226240827894  
452  1  0.5833877239767528  0.0005012879483614  
453  1  0.8880843582338436  0.0008730990353823  
454  1  1.1967066794757004  0.0014812144297754  
454  2  0.2012919854183153  0.0011352609782614  
454  3  0.0162275538336125  0.0000979431625532  
455  1  0.3867173543663575  0.0003443366139435  
456  1  0.6051303162262081  0.0005229398923728  
457  1  0.9151828312722612  0.0009129319413667  
458  1  1.2187577310470672  0.0015469082767653  
458  2  0.0271244920018471  0.0011592693006228  
458  3  0.0018113053169945  0.0000121893834339  
459  1  0.4028674736289093  0.0003585853892071  
460  1  0.6283954825474785  0.0005466304223575  
461  1  0.9426320407546369  0.0009549100581000  
462  1  1.2410014109364531  0.0016181902772535  
462  2  0.0081349643394665  0.0012133238637317  
462  3  0.0004786262588026  0.0000037093600606  
463  1  0.4206823301805447  0.0003750548157092  
464  1  0.6533233805658982  0.0005722585132736  
465  1  0.9710157991437347  0.0009993549229338  
466  1  1.2629640872310679  0.0016943387781527  
466  2  0.0013281800035147  0.0012702436812561  
466  3  0.0001224574819145  0.0000006084740221  
467  1  0.4390254493623725  0.0003927706613644  
468  1  0.6781916014239197  0.0005988015919409  
469  1  0.9987324195270860  0.0010464065290776  
469  2  0.0040650562901305  0.0007805984122394  
470  1  0.2792082203143156  0.0002458306278934  
471  1  0.4476132246397078  0.0003699695068082  
472  1  0.7135419413291822  0.0006518163438524  
473  1  1.0315231381159327  0.0011014359006684  
473  2  0.0023302996616678  0.0008266808398720  
474  1  0.2918047178923277  0.0002545844612599  
475  1  0.4673697523873813  0.0003905635675345  
476  1  0.7399116097322365  0.0006802082528510  
477  1  1.0591972521910895  0.0011550475045339  
477  2  0.0015123489035377  0.0008655726961272  
478  1  0.3052382893624995  0.0002681394499133  
479  1  0.4872686673115416  0.0004077308576486  
480  1  0.7670238769790313  0.0007136178540562  
481  1  1.0859727186662660  0.0012085436930967  
481  2  0.0042045256965319  0.0009063597840343  
482  1  0.3194757668143214  0.0002800461516321  
483  1  0.5087098157327503  0.0004281593023109  
484  1  0.7951448129204759  0.0007471080013092  
485  1  1.1133316568228779  0.0012675964920942  
485  2  0.0108252170270001  0.0009502176296974  
486  1  0.3345254599845895  0.0002944508529141  
487  1  0.5306186404141368  0.0004483964100497  
488  1  0.8237015045784621  0.0007841080175642  
489  1  1.1397376926626543  0.0013285034904787  
489  2  0.1218654113653374  0.0010010539867277  
489  3  0.0043916654563931  0.0000712998950252  
490  1  0.3499248023284859  0.0003078763261297  
491  1  0.5532677157680150  0.0004702754510574  
492  1  0.8522110152301465  0.0008209676786753  
493  1  1.1655505753283382  0.0013925485538402  
493  2  0.0032867983340760  0.0010439535673512  
493  3  0.0003892457420871  0.0000016172271027  
494  1  0.3657017188974012  0.0003228806845915  
495  1  0.5759521790379873  0.0004920259259137  
496  1  0.8804996474481135  0.0008603590305654  
497  1  1.1900001780538683  0.0014580843698624  
497  2  0.0016196959265831  0.0010934447627114  
497  3  0.0001223070405689  0.0000007328860730  
498  1  0.3823073738786780  0.0003378320333865  
499  1  0.5998561310831577  0.0005158006019244  
500  1  0.9091763848316966  0.0009008013906175  
501  1  1.2141992799603250  0.0015279336496943  
501  2  0.0010127197991787  0.0011453734938205  
501  3  0.0001212758334293  0.0000004773327243  
502  1  0.3995416799124907  0.0003542588542735  
503  1  0.6239302618877957  0.0005399856872311  
504  1  0.9377422641217207  0.0009441495775704  
505  1  1.2371202487071566  0.0016003162127660  
505  2  0.0002397361007896  0.0012000513660238  
505  3  0.0001802316840321  0.0000001762225939  
506  1  0.4175778425032550  0.0003708257054710  
507  1  0.6492291719853982  0.0005660914146285  
508  1  0.9665058207629935  0.0009888359489712  
509  1  1.2597204199132157  0.0016772657032046  
509  2  0.0002742609522730  0.0012573806500899  
509  3  0.0001346341858524  0.0000001720607184  
510  1  0.4362523061688018  0.0003888385348551  
511  1  0.6745517394577011  0.0005928292877416  
512  1  0.9949724575333225  0.0010365296634183  
512  2  0.0045704615681436  0.0007730715955678  
513  1  0.2779238998184773  0.0002435480913055  
514  1  0.4458344054147145  0.0003669911808149  
515  1  0.7112801446010250  0.0006470107485226  
516  1  1.0292519881688975  0.0010937975851006  
516  2  0.0018097123910794  0.0008209319291158  
517  1  0.2906914514538532  0.0002527664155834  
518  1  0.4658031786928372  0.0003878697771029  
519  1  0.7379064457785400  0.0006757531919937  
520  1  1.0573643806434099  0.0011478747469896  
520  2  0.0018461563746208  0.0008601596563577  
521  1  0.3043925031597013  0.0002664645537681  
522  1  0.4861230094004526  0.0004053214445532  
523  1  0.7656918646389558  0.0007097237441464  
524  1  1.0847280205214658  0.0012023532404402  
524  2  0.0219178386060068  0.0009019478755013  
525  1  0.3211487924301141  0.0002807038903971  
526  1  0.5114719873807799  0.0004294625181130  
527  1  0.7987745135182003  0.0007494623596692  
528  1  1.1169890001839122  0.0012719169686787  
528  2  0.0936202773086068  0.0009580009775734  
529  1  0.3687108730222705  0.0003215277503691  
530  1  0.5742810040376277  0.0004894058483265  
531  1  0.8747217104867633  0.0008503729048793  
532  1  1.1847852808899861  0.0014398939179605  
532  2  0.6565821903904310  0.0012578825483466  
532  3  0.0166042797780439  0.0004272263886337  
533  1  0.3794418851739380  0.0003342095921926  
534  1  0.5948582297271071  0.0005096027908003  
535  1  0.9030731847804683  0.0008899853453415  
536  1  1.2091896193482388  0.0015096518173958  
536  2  0.0255895888818013  0.0011328278015547  
536  3  0.0017677870120571  0.0000114704759452  
537  1  0.3958302444715068  0.0003499078094589  
538  1  0.6187779206458383  0.0005334564043138  
539  1  0.9317735461296225  0.0009327353831193  
540  1  1.2322365979987462  0.0015810884659403  
540  2  0.0060438497810966  0.0011857239765779  
540  3  0.0003576979342581  0.0000026045457061  
541  1  0.4135915811324293  0.0003664118688751  
542  1  0.6437170315285158  0.0005592262748865  
543  1  0.9602218581564090  0.0009769822459305  
544  1  1.2550481826857938  0.0016571429169776  
544  2  0.0020309625499633  0.0012421965784574  
544  3  0.0001301135481436  0.0000009999834422  
545  1  0.4322629827502121  0.0003840964729504  
546  1  0.6691304300490448  0.0005857573049975  
547  1  0.9890543166986575  0.0010240431994352  
547  2  0.0034556319986500  0.0007639416326992  
548  1  0.2747949838697846  0.0002405270450321  
549  1  0.4409885980084582  0.0003620806392146  
550  1  0.7045034559096466  0.0006379604371779  
551  1  1.0219742001807777  0.0010784132391870  
551  2  0.0012529508765893  0.0008093819332920  
552  1  0.2872290366963171  0.0002492781085513  
553  1  0.4605605478259510  0.0003823143460826  
554  1  0.7307131181520448  0.0006662192042333  
555  1  1.0501452822525168  0.0011315215464364  
555  2  0.0011750618331640  0.0008479279832733  
556  1  0.3007920176862057  0.0002625913833130  
557  1  0.4807237559720270  0.0003995507217128  
558  1  0.7585058280725475  0.0006994733432797  
559  1  1.0775105611573781  0.0011851303046340  
559  2  0.0017716034034231  0.0008888223510879  
560  1  0.3148036580690339  0.0002745320820683  
561  1  0.5018410750673094  0.0004195441754740  
562  1  0.7862672644716736  0.0007325645348120  
563  1  1.1051418632853445  0.0012431415439588  
563  2  0.0041661892210293  0.0009318692566620  
564  1  0.3294544023547763  0.0002882610429682  
565  1  0.5233311467301105  0.0004391704513772  
566  1  0.8145933116913442  0.0007681862935485  
567  1  1.1312935724679800  0.0013021391562499  
567  2  0.0343773074828200  0.0009767252804812  
568  1  0.3513908994470120  0.0003068869160120  
569  1  0.5561736537826032  0.0004707646439799  
570  1  0.8558406806897997  0.0008219336898346  
571  1  1.1690663359084517  0.0013948814693609  
571  2  0.0545182373839799  0.0010489816251950  
571  3  0.0060500966660574  0.0000263628052446  
572  1  0.3683857992956088  0.0003235628485147  
573  1  0.5799440492218911  0.0004934120834028  
574  1  0.8855987993018886  0.0008631740432549  
575  1  1.1942865279864414  0.0014634390316023  
575  2  0.0028462784214976  0.0010974507574753  
575  3  0.0001619426515794  0.0000012499330878  
576  1  0.3853838881482268  0.0003391182564543  
577  1  0.6043417537953395  0.0005177887374277  
578  1  0.9145465976840491  0.0009046825230074  
579  1  1.2188130621462165  0.0015348041724131  
579  2  0.0026888029961393  0.0011505627125449  
579  3  0.0001711756334635  0.0000011394356132  
580  1  0.4030380102675205  0.0003557674707982  
581  1  0.6288761544550991  0.0005425373287746  
582  1  0.9436543139931194  0.0009487232474986  
583  1  1.2417059735382696  0.0016085252474051  
583  2  0.0008037356839967  0.0012061552474631  
583  3  0.0004094499236645  0.0000004868013341  
584  1  0.4212748173401833  0.0003727625734936  
585  1  0.6544203403754096  0.0005689000421813  
586  1  0.9723709487799654  0.0009941327958754  
587  1  1.2643748223473226  0.0016864780996404  
587  2  0.0003035011848870  0.0012642558347291  
587  3  0.0001832813315217  0.0000002058857118  
588  1  0.4403550940910887  0.0003908904189270  
589  1  0.6801651243866352  0.0005961884085288  
590  1  1.0012874067044928  0.0010425031486479  
590  2  0.0039631082254729  0.0007777534550545  
591  1  0.2803185332630008  0.0002448886929792  
592  1  0.4494802131257770  0.0003687511695428  
593  1  0.7164075574454910  0.0006499088427776  
594  1  1.0345743005054786  0.0010989052802398  
594  2  0.0018722525923511  0.0008247693488690  
595  1  0.2931470509914025  0.0002539810489927  
596  1  0.4695750546788124  0.0003895130972621  
597  1  0.7430757566676945  0.0006789512891002  
598  1  1.0627832815113440  0.0011533510056078  
598  2  0.0069706988808774  0.0008643249284322  
599  1  0.3075670543526767  0.0002678909059370  
600  1  0.4909581971683281  0.0004079896372427  
601  1  0.7723008007246104  0.0007144408159177  
602  1  1.0911559466924976  0.0012107661320609  
602  2  0.0069768637153934  0.0009080941135450  
603  1  0.3222836615377893  0.0002806283154592  
604  1  0.5130447131600711  0.0004289147828361  
605  1  0.8009466930754027  0.0007490998092853  
606  1  1.1191577973308187  0.0012713713211815  
606  2  0.0915754631289442  0.0009559497648044  
607  1  0.3806354873608576  0.0003313283656547  
608  1  0.6003390556150473  0.0005152198542953  
609  1  0.9090880346716607  0.0008960714893812  
610  1  1.2139857226697792  0.0015194169527675  
610  2  0.1051196738721817  0.0011430831397965  
610  3  0.0092220231724701  0.0000471653385538  
611  1  0.3999380615356273  0.0003521851409972  
612  1  0.6244328929498999  0.0005372158946405  
613  1  0.9378907072631869  0.0009385923627041  
614  1  1.2372332574201315  0.0015910838584765  
614  2  0.0045706996566828  0.0011929576981215  
614  3  0.0003701399047546  0.0000019866664927  
615  1  0.4172401081076982  0.0003688136665008  
616  1  0.6483575044561105  0.0005624315945926  
617  1  0.9656208872566358  0.0009826748506880  
618  1  1.2587772087534077  0.0016655154978198  
618  2  0.0029444195246206  0.0012489370028484  
618  3  0.0002597079547694  0.0000013276377593  
619  1  0.4356902459631607  0.0003859668229598  
620  1  0.6739245929055820  0.0005888615799931  
621  1  0.9938025291458346  0.0010284917826793  
621  2  0.0032949228364920  0.0007676411633323  
622  1  0.2765983720099531  0.0002415310434820  
623  1  0.4436800417900971  0.0003632904027551  
624  1  0.7078314732162703  0.0006393319594883  
625  1  1.0256069488590389  0.0010807822935631  
625  2  0.0033165354554568  0.0008110870048365  
626  1  0.2885911363951935  0.0002499695919304  
627  1  0.4623095668851994  0.0003827047738976  
628  1  0.7331534329353293  0.0006669021294862  
629  1  1.0521867733978059  0.0011317712297109  
629  2  0.0028681088966652  0.0008482305900752  
630  1  0.3022460025381145  0.0002626891170768  
631  1  0.4829510751780299  0.0004001834252346  
632  1  0.7610905462845886  0.0006999434909182  
633  1  1.0802526048687662  0.0011861106909114  
633  2  0.0052472904670276  0.0008894770290495  
634  1  0.3158632654427028  0.0002748176245808  
635  1  0.5031080702487747  0.0004193832125364  
636  1  0.7880185582583867  0.0007323577415551  
637  1  1.1063646834163778  0.0012419112130004  
637  2  0.0358188673383807  0.0009315362251869  
638  1  0.3368704705408453  0.0002928542720851  
639  1  0.5340236089328763  0.0004478137302273  
640  1  0.8274988033296057  0.0007820787940179  
641  1  1.1432481621652382  0.0013257038326988  
641  2  0.0792807676588173  0.0009974426881914  
642  1  0.3788215875142978  0.0003306978487130  
643  1  0.5927838143990093  0.0005059377799195  
644  1  0.8994478848036992  0.0008800585942218  
645  1  1.2060997822707307  0.0014926173499956  
645  2  0.5623653936487546  0.0012431574165748  
645  3  0.0150694887025730  0.0003348213544678  
646  1  0.3948831464754438  0.0003459962278925  
647  1  0.6177552321727821  0.0005283063828884  
648  1  0.9304070968892434  0.0009249301827821  
649  1  1.2314684780574425  0.0015687621624603  
649  2  0.0207584667510477  0.0011770601433104  
649  3  0.0035105518226196  0.0000101843621239  
650  1  0.4130591362262316  0.0003635786073417  
651  1  0.6428030698803805  0.0005553886295680  
652  1  0.9595324387226747  0.0009704611454085  
653  1  1.2542493289075314  0.0016460856751555  
653  2  0.0048992582701209  0.0012341112753072  
653  3  0.0001777267838491  0.0000021179586917  
654  1  0.4318842427824661  0.0003816024567600  
655  1  0.6689067995226300  0.0005820058265749  
656  1  0.9885416158396590  0.0010175426845982  
656  2  0.0044699083215432  0.0007591190151930  
657  1  0.2749742424320376  0.0002390751784683  
658  1  0.4414530048791275  0.0003601694189861  
659  1  0.7050350526815999  0.0006347869106253  
660  1  1.0228609784549521  0.0010735561480610  
660  2  0.0047187046706609  0.0008058044040053  
661  1  0.2871821375354428  0.0002481336995759  
662  1  0.4603595535827544  0.0003801184403590  
663  1  0.7307264645284192  0.0006625545410073  
664  1  1.0499352249533960  0.0011252192988996  
664  2  0.0089518293352500  0.0008431098419808  
665  1  0.3019871398808413  0.0002616371290564  
666  1  0.4826670964980321  0.0003989223507561  
667  1  0.7609145115108810  0.0006983936788227  
668  1  1.0802909805597229  0.0011839012583254  
668  2  0.0068245314375228  0.0008878990099602  
669  1  0.3159412995974240  0.0002743494988920  
670  1  0.5033972681006380  0.0004187727246178  
671  1  0.7886218271525327  0.0007314810816170  
672  1  1.1071696837065577  0.0012412561527025  
672  2  0.0249346247875626  0.0009306487427460  
673  1  0.3342053378538007  0.0002900520823379  
674  1  0.5305079470186735  0.0004432936018415  
675  1  0.8233686920751497  0.0007752424961756  
676  1  1.1398346762592966  0.0013148414256569  
676  2  0.0818158346312215  0.0009895474244526  
677  1  0.3746887821300383  0.0003275084554602  
678  1  0.5860332511161799  0.0004990524797507  
679  1  0.8913625347494988  0.0008674233991962  
680  1  1.1989120756422851  0.0014700886467561  
680  2  0.6676527017266372  0.0012827450003541  
680  3  0.0269036776818072  0.0004441350517507  
681  1  0.3909397379676883  0.0003420725641384  
682  1  0.6117095845924078  0.0005216742991377  
683  1  0.9233703731058055  0.0009130582251729  
684  1  1.2259153192810808  0.0015488234035369  
684  2  0.0169168456720643  0.0011611593609831  
684  3  0.0043153919483777  0.0000095565505744  
685  1  0.4086209865689865  0.0003590029929692  
686  1  0.6366319207506118  0.0005481687211035  
687  1  0.9525725317461965  0.0009580204650922  
688  1  1.2487216411620310  0.0016249447790472  
688  2  0.0063729793856303  0.0012185647223729  
688  3  0.0006792849379825  0.0000028870482106  
689  1  0.4271624528265886  0.0003766265124974  
690  1  0.6625611736731384  0.0005745076112979  
691  1  0.9814477434945932  0.0010043949658490  
691  2  0.0048504376140257  0.0007491877712474  
692  1  0.2721710315011417  0.0002359337858811  
693  1  0.4372690748714951  0.0003559498825807  
694  1  0.6991960169736229  0.0006272815024107  
695  1  1.0168902450004522  0.0010612341572292  
695  2  0.0032317648819780  0.0007963304882899  
696  1  0.2848757429108182  0.0002453509428751  
697  1  0.4569343878504090  0.0003763100878758  
698  1  0.7261349404729152  0.0006562704331719  
699  1  1.0451063404765693  0.0011145113102207  
699  2  0.0061641309619567  0.0008352834224501  
700  1  0.2987676434621642  0.0002588032546985  
701  1  0.4779037379743182  0.0003941232082559  
702  1  0.7544889135596698  0.0006898179030774  
703  1  1.0741225928192153  0.0011695209149479  
703  2  0.0044384322324752  0.0008769752959039  
704  1  0.3129584576040768  0.0002709063157192  
705  1  0.4990346214574806  0.0004139481044223  
706  1  0.7830314886789267  0.0007234911321689  
707  1  1.1016536581392200  0.0012276753867736  
707  2  0.0062271833465748  0.0009203639193620  
708  1  0.3280828946951086  0.0002846927466831  
709  1  0.5215670430869577  0.0004343682826106  
710  1  0.8121140933297039  0.0007597659919751  
711  1  1.1295953035046022  0.0012887763657432  
711  2  0.0173345829848480  0.0009664427281317  
712  1  0.3447704386560300  0.0002996818189338  
713  1  0.5457139449907454  0.0004575223093214  
714  1  0.8433519538816535  0.0007998560833612  
715  1  1.1574703542461626  0.0013569293770399  
715  2  0.1377222936546672  0.0010224948287581  
715  3  0.0051668157889447  0.0000768534059889  
716  1  0.3609826358871787  0.0003147924801931  
717  1  0.5694744932069686  0.0004801890027831  
718  1  0.8724050487775964  0.0008392895094111  
719  1  1.1836115936619815  0.0014237122789490  
719  2  0.0060359409726844  0.0010675272547604  
719  3  0.0005288684327547  0.0000028575029061  
720  1  0.3776484165840474  0.0003299397171595  
721  1  0.5931643447890950  0.0005033956200963  
722  1  0.9017903539399746  0.0008802903951480  
723  1  1.2078336642991998  0.0014931978534236  
723  2  0.0019455976070675  0.0011195815565407  
723  3  0.0001555724365316  0.0000008549600142  
724  1  0.3952046615812802  0.0003460663287409  
725  1  0.6183454716064009  0.0005281634906773  
726  1  0.9310773381307391  0.0009234694325849  
727  1  1.2323743183586304  0.0015667948619858  
727  2  0.0015547015065988  0.0011746295027965  
727  3  0.0001875495652767  0.0000007346018008  
728  1  0.4135105364482647  0.0003631180794746  
729  1  0.6434883970142301  0.0005540781088942  
730  1  0.9606523633851465  0.0009689969686278  
731  1  1.2549024597407126  0.0016437020130735  
731  2  0.0005175078906607  0.0012324472900734  
731  3  0.0005879953230693  0.0000005004366970  
732  1  0.4325397308774067  0.0003809521100526  
733  1  0.6700415181320449  0.0005814318305967  
734  1  0.9897699209834296  0.0010165986223809  
734  2  0.0042225237686287  0.0007583288863775  
735  1  0.2758692007603721  0.0002387858266546  
736  1  0.4430326873996128  0.0003604853332034  
737  1  0.7073155608377936  0.0006352942471783  
738  1  1.0256913117874606  0.0010751439759468  
738  2  0.0014005324488854  0.0008067037630506  
739  1  0.2888740063604948  0.0002485263746170  
740  1  0.4630626463750502  0.0003810784074014  
741  1  0.7346919409302699  0.0006648768476806  
742  1  1.0538817198013422  0.0011293405158956  
742  2  0.0012473649162170  0.0008464594128649  
743  1  0.3028522673996304  0.0002620176515883  
744  1  0.4841596233294815  0.0003991046538279  
745  1  0.7629813765589434  0.0006987431940025  
746  1  1.0826581405888678  0.0011848740248741  
746  2  0.0036899800761386  0.0008884573363663  
747  1  0.3173064293943331  0.0002745113291264  
748  1  0.5055306685026859  0.0004193233354195  
749  1  0.7916389276500727  0.0007328583617118  
750  1  1.1098913792726999  0.0012436888731944  
750  2  0.0388127944504831  0.0009330274935604  
751  1  0.3404290702060306  0.0002947953477772  
752  1  0.5402827350224921  0.0004515651677946  
753  1  0.8357412330436931  0.0007891036923090  
754  1  1.1512541689760909  0.0013385387282832  
754  2  0.1425762117703781  0.0010110500080625  
754  3  0.0053231848788081  0.0000783428478860  
755  1  0.3566086859603597  0.0003102730613369  
756  1  0.5630427475537536  0.0004734401894923  
757  1  0.8650021135605074  0.0008277848944405  
758  1  1.1766924801935084  0.0014043651776048  
758  2  0.0059005734013674  0.0010528533393473  
758  3  0.0004568703890801  0.0000027392225593  
759  1  0.3734150588180434  0.0003255430225370  
760  1  0.5874623206641928  0.0004967269315837  
761  1  0.8944651806556857  0.0008687155981581  
762  1  1.2022969539028556  0.0014737796424171  
762  2  0.0029414797932474  0.0011049386272481  
762  3  0.0001445586819453  0.0000012631841218  
763  1  0.3907895188804777  0.0003415193090298  
764  1  0.6118115505754352  0.0005212639000814  
765  1  0.9239455133634791  0.0009114508740207  
766  1  1.2260678822512683  0.0015462536374938  
766  2  0.0016057055110808  0.0011592923942226  
766  3  0.0002431212474266  0.0000007941043701  
767  1  0.4089766293325882  0.0003584047121801  
768  1  0.6375751082924924  0.0005468784083851  
769  1  0.9533725658060205  0.0009563667799392  
770  1  1.2498765382071968  0.0016225854291312  
770  2  0.0004879324991558  0.0012164282338132  
770  3  0.0005835347793679  0.0000005073203276  
771  1  0.4277901774330217  0.0003759855935931  
772  1  0.6631692528741043  0.0005738239761594  
773  1  0.9827636493140047  0.0010034827532160  
773  2  0.0041119436821681  0.0007485895224899  
774  1  0.2723799284048881  0.0002356585209501  
775  1  0.4375615954300149  0.0003555161094409  
776  1  0.7000385977023204  0.0006266111937276  
777  1  1.0175159706313668  0.0010602676008613  
777  2  0.0017620616763571  0.0007956744955663  
778  1  0.2852589594929458  0.0002451074177080  
779  1  0.4577580015408953  0.0003758510309905  
780  1  0.7270980928401781  0.0006556598077880  
781  1  1.0466178960436172  0.0011138593339504  
781  2  0.0011556011689768  0.0008347765222175  
782  1  0.2990932246043630  0.0002584651944788  
783  1  0.4783081919395333  0.0003936468449107  
784  1  0.7555154773357889  0.0006892859176420  
785  1  1.0747216854092558  0.0011686362607487  
785  2  0.0028495831304518  0.0008764032783462  
786  1  0.3134033050698536  0.0002707478488978  
787  1  0.4999740203087927  0.0004136453157607  
788  1  0.7839570547696609  0.0007228820206703  
789  1  1.1031205605687529  0.0012270301134067  
789  2  0.0304178006166902  0.0009203051216804  
790  1  0.3324333790183869  0.0002879708734218  
791  1  0.5278688681012546  0.0004396579153453  
792  1  0.8202122128386493  0.0007684195552998  
793  1  1.1367752153208299  0.0013032184015082  
793  2  0.0203920290144592  0.0009773892719302  
794  1  0.3503834372901132  0.0003030374626790  
795  1  0.5540993713099985  0.0004635228800708  
796  1  0.8535396035689441  0.0008111171085207  
797  1  1.1671230334854052  0.0013769380039711  
797  2  0.0079547220781418  0.0010325193433282  
797  3  0.0104723752329275  0.0000074937313972  
798  1  0.3670931597924382  0.0003193341561190  
799  1  0.5780747625413549  0.0004873082541348  
800  1  0.8836145236016624  0.0008524286361673  
801  1  1.1927347500665406  0.0014462788292338  
801  2  0.0071642194434872  0.0010844542140674  
801  3  0.0010730120736938  0.0000033648540958  
802  1  0.3844257935158462  0.0003351904171587  
803  1  0.6031878132874103  0.0005116960654494  
804  1  0.9134250977551792  0.0008949613792947  
805  1  1.2180282079163176  0.0015188129728341  
805  2  0.0033327560561661  0.0011385807850890  
805  3  0.0004924429295009  0.0000015828051212  
806  1  0.4024498275963533  0.0003519538372997  
807  1  0.6282826666304288  0.0005371442414944  
808  1  0.9432189427713734  0.0009395815962430  
809  1  1.2415379475021322  0.0015941381775933  
809  2  0.0008697854589472  0.0011952668412794  
809  3  0.0000618631021910  0.0000003761380770  
810  1  0.4213020693296627  0.0003694510114075  
811  1  0.6546663080778905  0.0005638771859716  
812  1  0.9728859674586940  0.0009862751078665  
813  1  1.2648604681652289  0.0016737826164166  
813  2  0.0004372644204153  0.0012547803805632  
813  3  0.0001963412220989  0.0000002631345441  
814  1  0.4408312090465097  0.0003878476833754  
815  1  0.6810292144056412  0.0005919591487093  
816  1  1.0024646944461273  0.0010354914192557  
816  2  0.0041497251810578  0.0007723833123920  
817  1  0.2813032212054225  0.0002432050105795  
818  1  0.4512064539830336  0.0003670960518474  
819  1  0.7190656962016865  0.0006471419519667  
820  1  1.0375973544653274  0.0010951997683298  
820  2  0.0014980095581432  0.0008218653696481  
821  1  0.2946975773160371  0.0002531791462056  
822  1  0.4720730738532954  0.0003882398473443  
823  1  0.7467140408596801  0.0006774256540793  
824  1  1.0666163004972116  0.0011510672301482  
824  2  0.0005722804014185  0.0008626436180358  
825  1  0.3090033143591978  0.0002670388725381  
826  1  0.4932213477630013  0.0004066767143772  
827  1  0.7755229501752298  0.0007122461469961  
828  1  1.0944959741011637  0.0012077702813950  
828  2  0.0018732696291049  0.0009057198801734  
829  1  0.3239050336091551  0.0002797935690360  
830  1  0.5155901785789822  0.0004275468980880  
831  1  0.8045164672401857  0.0007473331775850  
832  1  1.1226485544821097  0.0012687477513898  
832  2  0.0184953603098380  0.0009512918514345  
833  1  0.3409651981526357  0.0002953467772538  
834  1  0.5405725923811789  0.0004507662247056  
835  1  0.8367511524236146  0.0007886669950373  
836  1  1.1518985655565825  0.0013379097066259  
836  2  0.0440117733858477  0.0010040138786876  
836  3  0.0050933568717566  0.0000245564398960  
837  1  0.3574488439550242  0.0003101775834823  
838  1  0.5646500387629260  0.0004735579740303  
839  1  0.8667921641899874  0.0008282936099849  
840  1  1.1787458708162959  0.0014059409987731  
840  2  0.0177638402518836  0.0010539922367179  
840  3  0.0014716539018573  0.0000085342322362  
841  1  0.3744196671495119  0.0003257371846035  
842  1  0.5887658743308001  0.0004971412999670  
843  1  0.8965509111618654  0.0008697586892918  
844  1  1.2037353860077296  0.0014757215218573  
844  2  0.0012804933986460  0.0011065349668139  
844  3  0.0002282300590287  0.0000006762233038  
845  1  0.3921830350453026  0.0003420197887803  
846  1  0.6141451056535232  0.0005220643542440  
847  1  0.9264372084633771  0.0009131525956454  
848  1  1.2285679307828850  0.0015498227772338  
848  2  0.0005722835567761  0.0011618185988851  
848  3  0.0002188220908230  0.0000003163401339  
849  1  0.4105857164885567  0.0003590961238167  
850  1  0.6396504688198549  0.0005480833236652  
851  1  0.9562927155112063  0.0009588305718137  
852  1  1.2517998782763937  0.0016268996208441  
852  2  0.0002403277244081  0.0012198773597617  
852  3  0.0002240592656413  0.0000001801302319  
853  1  0.4298416050369206  0.0003770544769038  
854  1  0.6663777745597174  0.0005754920109150  
855  1  0.9860209595167524  0.0010066850494922  
855  2  0.0015077587294173  0.0007515021641981  
856  1  0.2727569594463072  0.0002364020514399  
857  1  0.4381363825428867  0.0003552969594437  
858  1  0.7006659251493178  0.0006260315941737  
859  1  1.0185760692502619  0.0010591914817881  
859  2  0.0015580885142544  0.0007947881133048  
860  1  0.2854628732036951  0.0002447994487337  
861  1  0.4579765453532962  0.0003753499139388  
862  1  0.7277400861994985  0.0006547965294670  
863  1  1.0470291091659185  0.0011125006102848  
863  2  0.0007218227434426  0.0008337987684294  
864  1  0.2994803551084890  0.0002581775424838  
865  1  0.4791275290745152  0.0003931711525122  
866  1  0.7564628963295135  0.0006887169392628  
867  1  1.0761423809729502  0.0011680517423956  
867  2  0.0009490603382884  0.0008758432086723  
868  1  0.3139100137171034  0.0002704900736420  
869  1  0.5006248188931833  0.0004134173432481  
870  1  0.7852385927294012  0.0007226202356594  
871  1  1.1040386432885829  0.0012267405778648  
871  2  0.0106552450616487  0.0009196731074734  
872  1  0.3299521272551776  0.0002849829219933  
873  1  0.5245838274605314  0.0004349613885877  
874  1  0.8162835585731842  0.0007613654071339  
875  1  1.1334915682849100  0.0012918954513283  
875  2  0.0225405430061752  0.0009688273667408  
